OrderID,OrderDate,CustomerID,BranchID,Branch,City,ProductID,Product,Category,Subcategory,Quantity,UnitPrice,Sales,Cost,Profit,PaymentMethod,Channel,CustomerType
101620,2024-11-24 15:50:00,C3372,B010,Sheikh Zayed,Giza,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Cash,Store,Returning
101621,2024-10-29 14:11:00,C3084,B006,Nasr City,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Visa,Store,Returning
101622,2024-08-20 22:24:00,C2649,B001,Maadi 1,Cairo,P025,Chips 150g,Snacks,Chips,2,25,50,26,24,Visa,Store,Returning
101623,2024-01-12 09:08:00,C3980,B007,Zamalek,Cairo,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Wallet,Store,New
101624,2024-07-02 15:54:00,C1715,B011,Maadi 2,Cairo,P026,Chocolate 100g,Confectionery,Chocolate,2,35,70,40,30,Visa,Store,Returning
101625,2024-04-05 14:00:00,C3059,B005,Heliopolis,Cairo,P030,Yogurt 170g,Dairy,Yogurt,3,18,54,30,24,Mada,Store,New
101626,2024-01-03 20:57:00,C1076,B010,Sheikh Zayed,Giza,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Cash,Store,Returning
101627,2024-02-07 20:29:00,C2656,B006,Nasr City,Cairo,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Cash,Store,New
101628,2024-03-01 15:31:00,C2113,B008,Dokki,Giza,P036,Olives 300g,Grocery,Olives,1,75,75,40,35,Cash,Store,Returning
101629,2024-03-11 15:18:00,C1074,B007,Zamalek,Cairo,P003,Mixed Nuts 300g,Nuts,Mix,1,150,150,95,55,Visa,Store,Returning
101630,2024-02-19 16:43:00,C1517,B011,Maadi 2,Cairo,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Visa,Store,Returning
101631,2024-11-07 19:37:00,C2209,B007,Zamalek,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Wallet,Store,Returning
101632,2024-03-31 10:09:00,C3649,B010,Sheikh Zayed,Giza,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Wallet,Store,Returning
101633,2024-10-27 09:28:00,C4115,B001,Maadi 1,Cairo,P036,Olives 300g,Grocery,Olives,3,75,225,120,105,Wallet,Online,Returning
101634,2024-05-15 19:46:00,C2263,B006,Nasr City,Cairo,P011,Pasta 500g,Grocery,Pasta,2,35,70,36,34,Cash,Store,Returning
101635,2024-10-10 13:43:00,C4061,B005,Heliopolis,Cairo,P014,Milk 1L,Dairy,Milk,4,45,180,100,80,Cash,Online,Returning
101636,2024-01-24 13:27:00,C4476,B009,6th of October City,Giza,P032,Frozen Vegetables 400g,Frozen,Veg,2,55,110,64,46,Cash,Online,Returning
101637,2024-03-13 10:54:00,C3537,B006,Nasr City,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Visa,Store,Returning
101638,2024-10-21 08:46:00,C1243,B001,Maadi 1,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Cash,Store,Returning
101639,2024-12-26 22:21:00,C4115,B007,Zamalek,Cairo,P022,Cashews 200g,Nuts,Roasted,3,110,330,195,135,Cash,Store,Returning
101640,2024-03-28 11:52:00,C1808,B003,New Cairo (Waterway),Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Cash,Online,Returning
101641,2024-03-31 16:10:00,C2351,B009,6th of October City,Giza,P038,Energy Drink 330ml,Beverages,Energy,1,30,30,18,12,Visa,Online,Returning
101642,2024-05-23 08:03:00,C4337,B002,Mohandeseen,Giza,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Visa,Store,Returning
101643,2024-09-21 10:10:00,C2541,B012,City Stars,Cairo,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Cash,Store,New
101644,2024-02-16 10:26:00,C4355,B002,Mohandeseen,Giza,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Cash,Online,Returning
101645,2024-07-10 08:30:00,C1055,B002,Mohandeseen,Giza,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Cash,Store,New
101646,2024-10-14 18:44:00,C2544,B001,Maadi 1,Cairo,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Cash,Store,New
101647,2024-01-01 17:11:00,C2539,B008,Dokki,Giza,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Wallet,Store,Returning
101648,2024-12-02 09:20:00,C1823,B003,New Cairo (Waterway),Cairo,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Cash,Store,Returning
101649,2024-01-23 19:23:00,C2893,B004,Mall of Arabia - 6th October,Giza,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Wallet,Online,Returning
101650,2024-08-13 08:52:00,C2788,B010,Sheikh Zayed,Giza,P025,Chips 150g,Snacks,Chips,3,25,75,39,36,Cash,Store,Returning
101651,2024-08-24 09:51:00,C3879,B007,Zamalek,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Visa,Store,New
101652,2024-01-03 15:16:00,C3132,B012,City Stars,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Wallet,Store,Returning
101653,2024-09-15 17:50:00,C1459,B005,Heliopolis,Cairo,P014,Milk 1L,Dairy,Milk,2,45,90,50,40,Visa,Store,Returning
101654,2024-05-30 11:51:00,C2196,B011,Maadi 2,Cairo,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Cash,Store,Returning
101655,2024-08-27 14:37:00,C1596,B009,6th of October City,Giza,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Visa,Online,Returning
101656,2024-07-30 13:08:00,C3795,B010,Sheikh Zayed,Giza,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Cash,Online,New
101657,2024-02-29 14:53:00,C2030,B012,City Stars,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Store,New
101658,2024-09-20 22:09:00,C2157,B008,Dokki,Giza,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Cash,Store,New
101659,2024-10-02 09:13:00,C2792,B012,City Stars,Cairo,P011,Pasta 500g,Grocery,Pasta,3,35,105,54,51,Visa,Store,Returning
101660,2024-06-19 08:09:00,C2818,B006,Nasr City,Cairo,P025,Chips 150g,Snacks,Chips,1,25,25,13,12,Visa,Store,Returning
101661,2024-07-25 11:43:00,C1029,B003,New Cairo (Waterway),Cairo,P026,Chocolate 100g,Confectionery,Chocolate,1,35,35,20,15,Cash,Online,Returning
101662,2024-04-19 22:50:00,C3226,B012,City Stars,Cairo,P034,Ginger Powder 100g,Spices,Powder,1,45,45,25,20,Cash,Store,New
101663,2024-05-03 13:55:00,C3869,B003,New Cairo (Waterway),Cairo,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Cash,Store,New
101664,2024-05-19 16:27:00,C1021,B001,Maadi 1,Cairo,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Visa,Store,New
101665,2024-10-28 16:14:00,C3276,B012,City Stars,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Mada,Online,Returning
101666,2024-10-04 16:12:00,C2736,B009,6th of October City,Giza,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Store,Returning
101667,2024-04-26 14:58:00,C1989,B011,Maadi 2,Cairo,P038,Energy Drink 330ml,Beverages,Energy,1,30,30,18,12,Mada,Store,Returning
101668,2024-03-11 16:03:00,C2252,B006,Nasr City,Cairo,P007,Sunflower Oil 1L,Oils,Vegetable,1,180,180,100,80,Cash,Store,New
101669,2024-08-15 22:17:00,C3897,B012,City Stars,Cairo,P026,Chocolate 100g,Confectionery,Chocolate,1,35,35,20,15,Cash,Store,New
101670,2024-11-13 13:22:00,C2097,B002,Mohandeseen,Giza,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Cash,Store,Returning
101671,2024-04-15 17:11:00,C3161,B012,City Stars,Cairo,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Wallet,Store,Returning
101672,2024-10-03 22:21:00,C2428,B006,Nasr City,Cairo,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Cash,Store,Returning
101673,2024-12-24 12:46:00,C1208,B001,Maadi 1,Cairo,P032,Frozen Vegetables 400g,Frozen,Veg,1,55,55,32,23,Visa,Store,New
101674,2024-04-29 09:05:00,C4152,B002,Mohandeseen,Giza,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Visa,Store,Returning
101675,2024-07-17 09:38:00,C2348,B011,Maadi 2,Cairo,P008,Honey Natural 500g,Honey,Pure,4,200,800,480,320,Cash,Store,New
101676,2024-05-31 19:28:00,C2034,B011,Maadi 2,Cairo,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Cash,Store,Returning
101677,2024-03-31 10:40:00,C3197,B001,Maadi 1,Cairo,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Cash,Store,New
101678,2024-04-29 13:52:00,C1784,B005,Heliopolis,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Visa,Store,Returning
101679,2024-03-31 08:57:00,C1420,B002,Mohandeseen,Giza,P039,Cooking Spray 200ml,Household,Cooking,2,65,130,72,58,Visa,Store,Returning
101680,2024-06-09 20:50:00,C3236,B010,Sheikh Zayed,Giza,P026,Chocolate 100g,Confectionery,Chocolate,2,35,70,40,30,Cash,Online,Returning
101681,2024-01-06 10:55:00,C1814,B007,Zamalek,Cairo,P014,Milk 1L,Dairy,Milk,3,45,135,75,60,Visa,Store,Returning
101682,2024-01-26 09:20:00,C2598,B002,Mohandeseen,Giza,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Cash,Online,Returning
101683,2024-04-03 22:56:00,C1362,B006,Nasr City,Cairo,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Mada,Store,Returning
101684,2024-12-17 17:16:00,C3525,B008,Dokki,Giza,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Visa,Store,Returning
101685,2024-01-17 15:18:00,C2420,B001,Maadi 1,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Mada,Store,Returning
101686,2024-08-14 19:12:00,C2536,B003,New Cairo (Waterway),Cairo,P002,Pistachio 200g,Nuts,Salted,2,120,240,150,90,Visa,Store,Returning
101687,2024-06-30 19:47:00,C3077,B010,Sheikh Zayed,Giza,P026,Chocolate 100g,Confectionery,Chocolate,1,35,35,20,15,Visa,Store,New
101688,2024-04-28 18:48:00,C3695,B002,Mohandeseen,Giza,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Cash,Online,Returning
101689,2024-05-27 18:39:00,C4356,B004,Mall of Arabia - 6th October,Giza,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Mada,Store,Returning
101690,2024-01-07 11:44:00,C2898,B010,Sheikh Zayed,Giza,P016,Detergent 2kg,Household,Cleaning,2,120,240,140,100,Cash,Store,Returning
101691,2024-03-05 08:56:00,C2721,B004,Mall of Arabia - 6th October,Giza,P009,Sugar 1kg,Grocery,Baking,2,40,80,44,36,Cash,Store,New
101692,2024-12-23 20:18:00,C3449,B002,Mohandeseen,Giza,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Cash,Store,Returning
101693,2024-11-10 22:06:00,C2186,B004,Mall of Arabia - 6th October,Giza,P007,Sunflower Oil 1L,Oils,Vegetable,1,180,180,100,80,Mada,Store,New
101694,2024-11-11 17:57:00,C3523,B003,New Cairo (Waterway),Cairo,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Mada,Store,Returning
101695,2024-05-04 22:23:00,C1856,B011,Maadi 2,Cairo,P025,Chips 150g,Snacks,Chips,2,25,50,26,24,Visa,Store,New
101696,2024-07-04 14:04:00,C3538,B001,Maadi 1,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Online,New
101697,2024-10-18 17:00:00,C1063,B011,Maadi 2,Cairo,P014,Milk 1L,Dairy,Milk,2,45,90,50,40,Cash,Store,New
101698,2024-10-07 08:04:00,C4342,B009,6th of October City,Giza,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Cash,Store,Returning
101699,2024-05-14 08:49:00,C3885,B012,City Stars,Cairo,P038,Energy Drink 330ml,Beverages,Energy,1,30,30,18,12,Wallet,Online,Returning
101700,2024-09-13 12:44:00,C3119,B011,Maadi 2,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Online,New
101701,2024-04-21 18:12:00,C3374,B010,Sheikh Zayed,Giza,P026,Chocolate 100g,Confectionery,Chocolate,2,35,70,40,30,Wallet,Store,Returning
101702,2024-12-23 13:55:00,C1437,B004,Mall of Arabia - 6th October,Giza,P036,Olives 300g,Grocery,Olives,1,75,75,40,35,Cash,Store,Returning
101703,2024-08-22 14:48:00,C1935,B003,New Cairo (Waterway),Cairo,P019,Cinnamon 50g,Spices,Spice,2,48,96,56,40,Cash,Store,Returning
101704,2024-03-23 18:22:00,C4153,B001,Maadi 1,Cairo,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Cash,Store,New
101705,2024-07-13 13:16:00,C2839,B003,New Cairo (Waterway),Cairo,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Wallet,Store,Returning
101706,2024-02-24 15:34:00,C2082,B005,Heliopolis,Cairo,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Cash,Store,Returning
101707,2024-04-05 18:36:00,C1685,B012,City Stars,Cairo,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Visa,Store,New
101708,2024-04-23 12:21:00,C3107,B002,Mohandeseen,Giza,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Store,Returning
101709,2024-01-17 17:02:00,C3189,B011,Maadi 2,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Wallet,Store,Returning
101710,2024-12-12 08:22:00,C1006,B004,Mall of Arabia - 6th October,Giza,P017,Salt 500g,Grocery,Staples,2,12,24,12,12,Cash,Store,Returning
101711,2024-10-03 16:58:00,C1260,B007,Zamalek,Cairo,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Visa,Store,Returning
101712,2024-03-18 22:57:00,C2678,B002,Mohandeseen,Giza,P003,Mixed Nuts 300g,Nuts,Mix,1,150,150,95,55,Cash,Store,Returning
101713,2024-04-22 20:08:00,C3706,B010,Sheikh Zayed,Giza,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Wallet,Store,Returning
101714,2024-12-13 13:59:00,C1153,B008,Dokki,Giza,P018,Black Pepper 50g,Spices,Pepper,3,55,165,90,75,Cash,Online,Returning
101715,2024-10-15 16:50:00,C4134,B009,6th of October City,Giza,P033,Garlic Powder 100g,Spices,Powder,2,40,80,44,36,Visa,Online,Returning
101716,2024-04-05 09:10:00,C3985,B010,Sheikh Zayed,Giza,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Visa,Store,New
101717,2024-06-08 10:25:00,C1408,B001,Maadi 1,Cairo,P031,Bread 1pc,Bakery,Bread,2,8,16,8,8,Cash,Online,Returning
101718,2024-08-02 18:51:00,C4039,B003,New Cairo (Waterway),Cairo,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Visa,Online,Returning
101719,2024-03-13 15:23:00,C2055,B006,Nasr City,Cairo,P005,Instant Coffee 200g,Coffee,Instant,4,95,380,180,200,Visa,Store,Returning
101720,2024-08-24 15:56:00,C2287,B001,Maadi 1,Cairo,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Visa,Store,New
101721,2024-08-15 09:05:00,C4309,B006,Nasr City,Cairo,P006,Olive Oil 500ml,Oils,Olive,3,220,660,420,240,Wallet,Store,Returning
101722,2024-10-08 08:11:00,C1515,B004,Mall of Arabia - 6th October,Giza,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Cash,Online,New
101723,2024-02-20 18:50:00,C2689,B010,Sheikh Zayed,Giza,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Visa,Store,Returning
101724,2024-06-29 22:58:00,C1805,B009,6th of October City,Giza,P036,Olives 300g,Grocery,Olives,1,75,75,40,35,Visa,Store,New
101725,2024-09-07 19:00:00,C1284,B011,Maadi 2,Cairo,P012,Tomato Paste 400g,Grocery,Canned,3,28,84,45,39,Cash,Store,Returning
101726,2024-02-24 20:07:00,C2168,B009,6th of October City,Giza,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Store,New
101727,2024-06-19 16:35:00,C3170,B002,Mohandeseen,Giza,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Visa,Online,Returning
101728,2024-10-18 19:29:00,C3824,B012,City Stars,Cairo,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Mada,Store,Returning
101729,2024-12-19 09:24:00,C4451,B009,6th of October City,Giza,P032,Frozen Vegetables 400g,Frozen,Veg,1,55,55,32,23,Visa,Store,Returning
101730,2024-06-22 22:15:00,C4145,B008,Dokki,Giza,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Visa,Online,Returning
101731,2024-11-05 21:13:00,C1856,B002,Mohandeseen,Giza,P033,Garlic Powder 100g,Spices,Powder,3,40,120,66,54,Visa,Store,New
101732,2024-03-20 16:58:00,C2069,B010,Sheikh Zayed,Giza,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Visa,Store,Returning
101733,2024-09-17 12:21:00,C2745,B005,Heliopolis,Cairo,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Wallet,Store,New
101734,2024-09-20 10:10:00,C1490,B012,City Stars,Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Visa,Store,Returning
101735,2024-01-28 10:35:00,C2386,B004,Mall of Arabia - 6th October,Giza,P023,Tea Bags 100pcs,Beverages,Tea,3,90,270,150,120,Visa,Store,Returning
101736,2024-11-16 22:53:00,C1570,B004,Mall of Arabia - 6th October,Giza,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Cash,Online,Returning
101737,2024-01-31 12:05:00,C4047,B005,Heliopolis,Cairo,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Online,New
101738,2024-12-01 11:46:00,C1230,B003,New Cairo (Waterway),Cairo,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Wallet,Online,New
101739,2024-02-26 09:26:00,C1675,B006,Nasr City,Cairo,P039,Cooking Spray 200ml,Household,Cooking,2,65,130,72,58,Visa,Store,Returning
101740,2024-12-24 08:43:00,C2211,B003,New Cairo (Waterway),Cairo,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Visa,Store,Returning
101741,2024-03-06 08:40:00,C3387,B004,Mall of Arabia - 6th October,Giza,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Mada,Store,New
101742,2024-12-22 10:14:00,C2495,B003,New Cairo (Waterway),Cairo,P033,Garlic Powder 100g,Spices,Powder,2,40,80,44,36,Cash,Store,New
101743,2024-07-02 21:59:00,C2812,B003,New Cairo (Waterway),Cairo,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Visa,Store,New
101744,2024-07-09 19:12:00,C3144,B001,Maadi 1,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Wallet,Store,Returning
101745,2024-09-14 09:26:00,C1032,B006,Nasr City,Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Wallet,Store,New
101746,2024-07-21 11:00:00,C4209,B011,Maadi 2,Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,2,140,280,170,110,Mada,Store,Returning
101747,2024-10-31 11:59:00,C2516,B008,Dokki,Giza,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Visa,Store,Returning
101748,2024-10-26 09:39:00,C3615,B009,6th of October City,Giza,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Cash,Store,Returning
101749,2024-12-16 08:41:00,C3984,B003,New Cairo (Waterway),Cairo,P034,Ginger Powder 100g,Spices,Powder,1,45,45,25,20,Mada,Store,Returning
101750,2024-12-15 22:52:00,C2155,B011,Maadi 2,Cairo,P024,Biscuits 200g,Snacks,Biscuit,2,30,60,32,28,Mada,Store,New
101751,2024-06-01 14:55:00,C4157,B010,Sheikh Zayed,Giza,P024,Biscuits 200g,Snacks,Biscuit,3,30,90,48,42,Cash,Online,New
101752,2024-10-25 19:33:00,C2048,B004,Mall of Arabia - 6th October,Giza,P023,Tea Bags 100pcs,Beverages,Tea,2,90,180,100,80,Cash,Store,New
101753,2024-05-14 11:53:00,C3047,B012,City Stars,Cairo,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Visa,Store,Returning
101754,2024-11-13 14:25:00,C1826,B003,New Cairo (Waterway),Cairo,P012,Tomato Paste 400g,Grocery,Canned,2,28,56,30,26,Cash,Store,New
101755,2024-04-13 09:26:00,C3870,B008,Dokki,Giza,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Cash,Store,New
101756,2024-07-26 16:56:00,C2664,B006,Nasr City,Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Mada,Store,Returning
101757,2024-07-20 15:48:00,C2722,B001,Maadi 1,Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Cash,Store,New
101758,2024-03-19 09:36:00,C1422,B009,6th of October City,Giza,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Wallet,Store,New
101759,2024-01-31 12:37:00,C2791,B005,Heliopolis,Cairo,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Visa,Store,New
101760,2024-06-02 18:02:00,C1558,B008,Dokki,Giza,P036,Olives 300g,Grocery,Olives,2,75,150,80,70,Mada,Store,Returning
101761,2024-04-10 18:19:00,C3213,B010,Sheikh Zayed,Giza,P024,Biscuits 200g,Snacks,Biscuit,3,30,90,48,42,Visa,Store,New
101762,2024-10-17 14:22:00,C2481,B001,Maadi 1,Cairo,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Cash,Store,Returning
101763,2024-03-26 15:12:00,C2123,B003,New Cairo (Waterway),Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Wallet,Store,Returning
101764,2024-08-10 22:53:00,C3543,B002,Mohandeseen,Giza,P022,Cashews 200g,Nuts,Roasted,2,110,220,130,90,Cash,Online,Returning
101765,2024-05-10 11:50:00,C3761,B007,Zamalek,Cairo,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Visa,Online,Returning
101766,2024-06-24 18:35:00,C2161,B012,City Stars,Cairo,P004,Turkish Coffee 200g,Coffee,Ground,1,110,110,60,50,Cash,Store,New
101767,2024-02-21 18:32:00,C2982,B009,6th of October City,Giza,P001,Almonds 250g,Nuts,Roasted,2,85,170,110,60,Visa,Online,New
101768,2024-09-30 19:31:00,C3480,B010,Sheikh Zayed,Giza,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Mada,Store,New
101769,2024-11-14 22:26:00,C2975,B003,New Cairo (Waterway),Cairo,P037,Protein Bar 50g,Health,Protein,1,40,40,22,18,Visa,Store,New
101770,2024-12-30 09:42:00,C4278,B010,Sheikh Zayed,Giza,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Visa,Store,Returning
101771,2024-04-22 11:35:00,C1343,B006,Nasr City,Cairo,P003,Mixed Nuts 300g,Nuts,Mix,2,150,300,190,110,Wallet,Online,Returning
101772,2024-05-24 15:11:00,C4171,B006,Nasr City,Cairo,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Visa,Store,New
101773,2024-04-30 11:15:00,C3408,B005,Heliopolis,Cairo,P033,Garlic Powder 100g,Spices,Powder,4,40,160,88,72,Wallet,Online,New
101774,2024-01-18 20:44:00,C1769,B004,Mall of Arabia - 6th October,Giza,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Cash,Store,New
101775,2024-07-06 21:42:00,C2286,B009,6th of October City,Giza,P036,Olives 300g,Grocery,Olives,3,75,225,120,105,Visa,Store,New
101776,2024-05-16 13:55:00,C2608,B008,Dokki,Giza,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Visa,Store,New
101777,2024-12-19 17:43:00,C3785,B005,Heliopolis,Cairo,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Visa,Store,Returning
101778,2024-07-24 17:45:00,C1921,B012,City Stars,Cairo,P003,Mixed Nuts 300g,Nuts,Mix,4,150,600,380,220,Visa,Store,Returning
101779,2024-11-21 13:12:00,C1471,B006,Nasr City,Cairo,P008,Honey Natural 500g,Honey,Pure,2,200,400,240,160,Mada,Store,New
101780,2024-10-15 15:54:00,C4430,B005,Heliopolis,Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Cash,Online,New
101781,2024-10-31 20:32:00,C2233,B007,Zamalek,Cairo,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Mada,Store,Returning
101782,2024-04-16 22:17:00,C2438,B003,New Cairo (Waterway),Cairo,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Cash,Store,Returning
101783,2024-07-08 08:34:00,C3491,B012,City Stars,Cairo,P024,Biscuits 200g,Snacks,Biscuit,3,30,90,48,42,Wallet,Store,New
101784,2024-11-12 22:19:00,C1747,B009,6th of October City,Giza,P034,Ginger Powder 100g,Spices,Powder,1,45,45,25,20,Cash,Store,Returning
101785,2024-07-23 17:09:00,C3323,B006,Nasr City,Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,1,140,140,85,55,Visa,Store,Returning
101786,2024-07-14 14:19:00,C2782,B008,Dokki,Giza,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Cash,Online,Returning
101787,2024-05-02 08:29:00,C2578,B005,Heliopolis,Cairo,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Store,New
101788,2024-10-28 09:17:00,C2321,B003,New Cairo (Waterway),Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Cash,Online,Returning
101789,2024-05-26 08:42:00,C4454,B005,Heliopolis,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Visa,Store,New
101790,2024-05-06 20:57:00,C3087,B003,New Cairo (Waterway),Cairo,P016,Detergent 2kg,Household,Cleaning,2,120,240,140,100,Wallet,Online,New
101791,2024-06-03 20:20:00,C2959,B005,Heliopolis,Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Cash,Online,New
101792,2024-08-19 17:26:00,C4209,B004,Mall of Arabia - 6th October,Giza,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Visa,Store,Returning
101793,2024-02-23 22:43:00,C1075,B001,Maadi 1,Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,1,140,140,85,55,Cash,Store,Returning
101794,2024-03-03 15:33:00,C2348,B006,Nasr City,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Wallet,Store,New
101795,2024-03-02 09:23:00,C3470,B012,City Stars,Cairo,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Visa,Store,Returning
101796,2024-10-12 12:20:00,C2752,B003,New Cairo (Waterway),Cairo,P036,Olives 300g,Grocery,Olives,2,75,150,80,70,Cash,Online,Returning
101797,2024-12-02 12:47:00,C1305,B003,New Cairo (Waterway),Cairo,P026,Chocolate 100g,Confectionery,Chocolate,1,35,35,20,15,Cash,Online,New
101798,2024-08-23 12:17:00,C1505,B011,Maadi 2,Cairo,P034,Ginger Powder 100g,Spices,Powder,2,45,90,50,40,Visa,Store,New
